SaleKey,SaleID,DateKey,ProductKey,GeoKey,ChannelKey,CustomerKey,UnitPriceUSD,DiscountPct,UnitsSold,DiscountedPriceUSD,RevenueUSD,Currency,FXRateToUSD,RevenueLocalCurrency,CustomerRating,ReturnStatus
3815,APPL-00008227,20221224,8,377,13,42,160.81,10.00,1,144.73,144.73,SAR,3.750000,542.74,3.80,Kept
3816,APPL-00002839,20221224,736,131,32,31,1073.15,10.00,1,965.84,965.84,EGP,30.900000,29844.46,3.20,Kept
3817,APPL-00000168,20221224,618,6,19,12,831.88,0.00,2,831.88,1663.76,ARS,907.000000,1509030.32,4.20,Kept
3818,APPL-00007979,20221224,645,367,24,134,939.52,0.00,3,939.52,2818.56,RUB,91.500000,257898.24,4.60,Kept
3819,APPL-00006873,20221224,647,322,15,60,867.75,0.00,1,867.75,867.75,PKR,279.000000,242102.25,3.10,Returned
3820,APPL-00000319,20221224,245,11,8,84,1149.90,10.00,2,1034.91,2069.82,AUD,1.530000,3166.82,3.99,Kept
3821,APPL-00008429,20221224,267,382,30,105,1050.84,7.00,2,977.28,1954.56,SGD,1.340000,2619.11,4.10,Kept
3822,APPL-00003402,20221224,1163,157,2,98,79.27,5.00,3,75.31,225.93,EUR,0.920000,207.86,3.50,Kept
3823,APPL-00004211,20221224,1106,210,33,14,1214.33,0.00,2,1214.33,2428.66,IDR,15700.000000,38129962.00,3.98,Kept
3824,APPL-00006469,20221224,1159,304,7,98,95.90,3.00,2,93.02,186.04,NGN,1550.000000,288362.00,4.20,Kept
3825,APPL-00003416,20221224,1131,158,26,56,2139.15,0.00,3,2139.15,6417.45,EUR,0.920000,5904.05,3.20,Kept
3826,APPL-00005257,20221224,1144,261,18,133,2327.97,2.00,1,2281.41,2281.41,KES,129.000000,294301.89,3.20,Returned
3827,APPL-00006228,20221225,1143,295,30,49,2619.73,0.00,2,2619.73,5239.46,NZD,1.630000,8540.32,5.00,Kept
3828,APPL-00004970,20221225,1090,248,38,28,1184.89,0.00,3,1184.89,3554.67,JPY,149.800000,532489.57,3.30,Kept
3829,APPL-00008687,20221225,271,387,1,15,652.59,7.00,2,606.91,1213.82,ZAR,18.900000,22941.20,4.10,Kept
3830,APPL-00003717,20221225,596,176,33,9,852.53,15.00,1,724.65,724.65,HKD,7.820000,5666.76,4.70,Kept
3831,APPL-00007422,20221225,434,344,8,95,916.43,10.00,2,824.79,1649.58,PLN,3.970000,6548.83,4.20,Returned
3832,APPL-00005289,20221225,18,262,32,105,91.60,0.00,1,91.60,91.60,KES,129.000000,11816.40,3.60,Kept
3833,APPL-00010809,20221225,144,472,17,119,633.21,0.00,1,633.21,633.21,GBP,0.790000,500.24,3.30,Kept
3834,APPL-00007311,20221225,65,340,9,105,103.94,10.00,1,93.55,93.55,PHP,56.500000,5285.57,4.08,Kept
3835,APPL-00008961,20221225,44,397,39,35,296.79,10.00,2,267.11,534.22,KRW,1328.000000,709444.16,4.30,Kept
3836,APPL-00007747,20221225,46,357,14,112,426.66,7.00,3,396.79,1190.37,EUR,0.920000,1095.14,4.70,Kept
3837,APPL-00007980,20221226,42,367,15,42,284.38,2.00,1,278.69,278.69,RUB,91.500000,25500.13,3.94,Kept
3838,APPL-00011430,20221226,55,517,19,28,759.88,2.00,4,744.68,2978.72,VND,24500.000000,72978640.00,3.96,Kept
3839,APPL-00003169,20221226,28,144,5,119,122.76,15.00,2,104.35,208.70,EUR,0.920000,192.00,4.80,Kept
3840,APPL-00008430,20221226,4,382,42,126,128.80,0.00,1,128.80,128.80,SGD,1.340000,172.59,3.40,Kept
3841,APPL-00004373,20221226,660,217,27,4,853.47,0.00,2,853.47,1706.94,IDR,15700.000000,26798958.00,5.00,Kept
3842,APPL-00006186,20221226,1044,294,37,133,572.32,3.00,1,555.15,555.15,NZD,1.630000,904.89,3.50,Kept
3843,APPL-00004733,20221226,1156,235,41,98,2496.71,2.00,1,2446.78,2446.78,EUR,0.920000,2251.04,3.60,Kept
3844,APPL-00004716,20221226,1169,234,38,70,130.91,3.00,2,126.98,253.96,EUR,0.920000,233.64,4.07,Kept
3845,APPL-00001535,20221227,1165,67,23,28,74.50,7.00,3,69.28,207.84,CAD,1.360000,282.66,3.98,Kept
3846,APPL-00000846,20221227,1175,32,20,133,29.66,0.00,1,29.66,29.66,BDT,110.000000,3262.60,3.70,Kept
3847,APPL-00005739,20221227,1178,278,12,119,30.29,15.00,1,25.75,25.75,MXN,17.150000,441.61,4.15,Kept
3848,APPL-00002788,20221227,780,129,15,37,854.47,0.00,8,854.47,6835.76,EGP,30.900000,211224.98,3.97,Kept
3849,APPL-00000910,20221227,650,34,4,73,902.25,0.00,2,902.25,1804.50,BDT,110.000000,198495.00,3.20,Kept
3850,APPL-00002342,20221227,354,111,11,3,559.07,0.00,1,559.07,559.07,COP,3960.000000,2213917.20,3.97,Kept
3851,APPL-00001230,20221227,2,47,11,70,128.45,7.00,1,119.46,119.46,BRL,4.970000,593.72,4.30,Kept
3852,APPL-00002889,20221227,7,133,40,105,164.79,0.00,1,164.79,164.79,EGP,30.900000,5092.01,4.00,Kept
3853,APPL-00004400,20221228,5,218,27,70,168.97,10.00,1,152.07,152.07,EUR,0.920000,139.90,3.30,Kept
3854,APPL-00003780,20221228,387,178,34,137,586.15,15.00,3,498.23,1494.69,HKD,7.820000,11688.48,3.97,Kept
3855,APPL-00003611,20221228,319,170,15,72,663.91,10.00,1,597.52,597.52,EUR,0.920000,549.72,4.20,Kept
3856,APPL-00005097,20221228,743,255,5,129,963.60,0.00,3,963.60,2890.80,JPY,149.800000,433041.84,4.80,Kept
3857,APPL-00004847,20221228,1064,241,10,28,7478.34,0.00,1,7478.34,7478.34,EUR,0.920000,6880.07,4.50,Kept
3858,APPL-00005098,20221228,1111,255,39,70,1373.01,0.00,3,1373.01,4119.03,JPY,149.800000,617030.69,4.90,Kept
3859,APPL-00009173,20221229,1159,409,21,98,94.08,2.00,1,92.20,92.20,EUR,0.920000,84.82,3.90,Kept
3860,APPL-00008431,20221229,1065,382,10,84,7022.14,15.00,2,5968.82,11937.64,SGD,1.340000,15996.44,4.04,Kept
3861,APPL-00005792,20221229,1077,277,9,119,7189.33,10.00,6,6470.40,38822.40,MXN,17.150000,665804.16,4.04,Kept
3862,APPL-00006056,20221229,828,289,28,8,942.14,15.00,2,800.82,1601.64,EUR,0.920000,1473.51,4.90,Kept
3863,APPL-00002286,20221229,225,109,10,63,798.55,0.00,2,798.55,1597.10,COP,3960.000000,6324516.00,4.50,Kept
3864,APPL-00007910,20221229,17,364,31,56,100.39,7.00,1,93.36,93.36,RUB,91.500000,8542.44,4.40,Kept
3865,APPL-00000558,20221229,21,20,33,7,130.11,0.00,2,130.11,260.22,EUR,0.920000,239.40,3.50,Kept
3866,APPL-00000135,20221229,56,5,15,140,770.64,0.00,4,770.64,3082.56,ARS,907.000000,2795881.92,3.96,Kept
3867,APPL-00011166,20221229,65,500,37,42,97.14,10.00,1,87.43,87.43,USD,1.000000,87.43,4.08,Kept
3868,APPL-00001424,20221229,59,60,26,63,845.28,15.00,2,718.49,1436.98,BRL,4.970000,7141.79,3.40,Kept
3869,APPL-00008209,20221230,66,376,32,91,104.74,7.00,3,97.41,292.23,SAR,3.750000,1095.86,4.30,Kept
3870,APPL-00003850,20221230,26,180,6,77,132.21,0.00,2,132.21,264.42,HKD,7.820000,2067.76,3.50,Returned
3871,APPL-00002265,20221230,39,108,40,91,285.08,2.00,6,279.38,1676.28,COP,3960.000000,6638068.80,3.90,Kept
3872,APPL-00001345,20221230,17,55,36,126,96.71,5.00,2,91.87,183.74,BRL,4.970000,913.19,4.40,Kept
3873,APPL-00006874,20221230,3,322,7,28,134.91,0.00,2,134.91,269.82,PKR,279.000000,75279.78,4.40,Kept
3874,APPL-00007648,20221230,260,353,22,119,1140.59,2.00,1,1117.78,1117.78,EUR,0.920000,1028.36,4.20,Kept
3875,APPL-00004777,20221230,394,237,1,132,955.76,0.00,2,955.76,1911.52,EUR,0.920000,1758.60,3.70,Kept
3876,APPL-00001872,20221230,349,82,9,135,572.43,0.00,6,572.43,3434.58,CLP,960.000000,3297196.80,3.40,Kept
3877,APPL-00002465,20221230,640,116,1,45,831.69,10.00,1,748.52,748.52,DKK,6.900000,5164.79,3.99,Kept
3878,APPL-00001536,20221230,558,67,9,36,851.28,0.00,8,851.28,6810.24,CAD,1.360000,9261.93,4.50,Kept
3879,APPL-00002504,20221230,496,118,9,58,1180.99,10.00,1,1062.89,1062.89,DKK,6.900000,7333.94,4.70,Kept
3880,APPL-00000702,20221230,957,27,34,81,1212.43,7.00,4,1127.56,4510.24,EUR,0.920000,4149.42,4.60,Returned
3881,APPL-00007604,20221230,977,351,23,23,1250.17,7.00,3,1162.66,3487.98,PLN,3.970000,13847.28,3.80,Kept
3882,APPL-00004015,20221230,984,192,4,74,397.58,0.00,1,397.58,397.58,INR,83.500000,33197.93,3.95,Kept
3883,APPL-00002395,20221230,1160,113,25,112,95.02,10.00,1,85.52,85.52,COP,3960.000000,338659.20,4.03,Kept
3884,APPL-00009409,20221230,1149,420,7,28,2662.88,0.00,1,2662.88,2662.88,SEK,10.550000,28093.38,4.60,Kept
3885,APPL-00006498,20221231,1102,305,9,98,1225.12,15.00,4,1041.35,4165.40,NGN,1550.000000,6456370.00,4.70,Kept
3886,APPL-00009772,20221231,1174,435,30,119,39.83,15.00,1,33.86,33.86,CHF,0.880000,29.80,3.70,Kept
3887,APPL-00004186,20221231,994,209,31,125,397.75,5.00,3,377.86,1133.58,IDR,15700.000000,17797206.00,3.95,Kept
3888,APPL-00003100,20221231,897,141,15,107,1004.86,5.00,1,954.62,954.62,EUR,0.920000,878.25,4.01,Kept
3889,APPL-00007010,20221231,586,328,20,103,887.20,2.00,2,869.46,1738.92,PKR,279.000000,485158.68,4.00,Kept
3890,APPL-00011234,20221231,328,506,42,102,699.44,15.00,1,594.52,594.52,USD,1.000000,594.52,3.80,Kept
3891,APPL-00001489,20221231,243,64,8,77,1129.78,10.00,1,1016.80,1016.80,CAD,1.360000,1382.85,3.30,Returned
3892,APPL-00005052,20221231,25,253,9,14,126.61,5.00,1,120.28,120.28,JPY,149.800000,18017.94,3.40,Kept
3893,APPL-00003270,20221231,67,150,10,49,99.56,7.00,1,92.59,92.59,EUR,0.920000,85.18,3.40,Kept
3894,APPL-00002410,20221231,58,114,9,77,762.24,7.00,2,708.88,1417.76,COP,3960.000000,5614329.60,3.96,Kept
3895,APPL-00003690,20221231,63,175,18,98,289.45,10.00,5,260.50,1302.50,HKD,7.820000,10185.55,4.80,Kept
3896,APPL-00008776,20221231,51,390,3,49,391.30,0.00,1,391.30,391.30,ZAR,18.900000,7395.57,4.50,Kept
3897,APPL-00003036,20221231,169,139,37,112,481.76,0.00,1,481.76,481.76,EUR,0.920000,443.22,4.60,Returned
3898,APPL-00009114,20221231,129,404,37,98,639.44,10.00,1,575.50,575.50,EUR,0.920000,529.46,3.50,Kept
3899,APPL-00008249,20230101,20,378,4,133,92.51,0.00,7,92.51,647.57,SAR,3.750000,2428.39,4.40,Kept
3900,APPL-00011198,20230101,223,502,10,28,830.31,7.00,2,772.19,1544.38,USD,1.000000,1544.38,3.00,Kept
3901,APPL-00001040,20230101,230,39,32,56,802.44,10.00,2,722.20,1444.40,EUR,0.920000,1328.85,4.20,Kept
3902,APPL-00005359,20230101,501,264,10,74,1045.54,0.00,3,1045.54,3136.62,KES,129.000000,404623.98,3.60,Kept
3903,APPL-00003288,20230101,863,151,36,67,1074.67,0.00,1,1074.67,1074.67,EUR,0.920000,988.70,3.50,Kept
3904,APPL-00009913,20230101,809,440,24,134,863.68,7.00,6,803.22,4819.32,TWD,31.800000,153254.38,4.40,Kept
3905,APPL-00010926,20230102,885,480,37,107,992.65,0.00,1,992.65,992.65,GBP,0.790000,784.19,4.00,Kept
3906,APPL-00005447,20230102,876,267,34,124,1046.05,2.00,6,1025.13,6150.78,MYR,4.710000,28970.17,3.50,Kept
3907,APPL-00008432,20230102,763,382,3,34,751.42,0.00,1,751.42,751.42,SGD,1.340000,1006.90,5.00,Kept
3908,APPL-00008584,20230102,1007,383,7,90,437.05,3.00,2,423.94,847.88,ZAR,18.900000,16024.93,4.01,Kept
3909,APPL-00004983,20230102,975,249,40,46,1156.36,15.00,6,982.91,5897.46,JPY,149.800000,883439.51,4.10,Kept
3910,APPL-00003851,20230102,1064,180,27,140,7014.82,7.00,1,6523.78,6523.78,HKD,7.820000,51015.96,3.80,Kept
3911,APPL-00009559,20230102,585,426,8,129,931.21,0.00,1,931.21,931.21,CHF,0.880000,819.46,4.40,Kept
3912,APPL-00009167,20230102,609,407,5,116,847.72,5.00,2,805.33,1610.66,EUR,0.920000,1481.81,3.40,Kept
3913,APPL-00002582,20230102,34,121,38,70,249.28,2.00,5,244.29,1221.45,DKK,6.900000,8428.01,4.01,Kept
3914,APPL-00009146,20230102,8,406,25,7,158.97,0.00,1,158.97,158.97,EUR,0.920000,146.25,4.80,Exchanged
3915,APPL-00009115,20230102,9,404,28,21,510.05,0.00,7,510.05,3570.35,EUR,0.920000,3284.72,4.80,Kept
3916,APPL-00007748,20230102,130,357,26,119,597.25,0.00,1,597.25,597.25,EUR,0.920000,549.47,3.99,Kept
3917,APPL-00007139,20230102,54,333,3,7,848.27,0.00,2,848.27,1696.54,PHP,56.500000,95854.51,4.70,Kept
3918,APPL-00007118,20230102,1100,332,30,84,1230.31,3.00,1,1193.40,1193.40,PHP,56.500000,67427.10,4.01,Kept
3919,APPL-00009147,20230102,1135,406,4,105,2040.75,0.00,2,2040.75,4081.50,EUR,0.920000,3754.98,4.09,Kept
3920,APPL-00007697,20230103,46,355,15,7,411.60,10.00,1,370.44,370.44,EUR,0.920000,340.80,4.20,Kept
3921,APPL-00004863,20230103,162,242,14,84,482.00,10.00,1,433.80,433.80,EUR,0.920000,399.10,3.60,Kept
3922,APPL-00010723,20230103,6,469,40,112,155.83,15.00,1,132.46,132.46,AED,3.670000,486.13,3.96,Kept
3923,APPL-00003458,20230103,41,161,36,70,301.81,0.00,1,301.81,301.81,EUR,0.920000,277.67,3.20,Kept
3924,APPL-00000044,20230103,26,2,29,14,120.65,10.00,1,108.59,108.59,ARS,907.000000,98491.13,3.93,Kept
3925,APPL-00004187,20230103,19,209,19,14,103.88,7.00,1,96.61,96.61,IDR,15700.000000,1516777.00,3.50,Kept
3926,APPL-00006470,20230103,21,304,29,126,121.92,5.00,3,115.82,347.46,NGN,1550.000000,538563.00,3.80,Kept
3927,APPL-00000967,20230103,23,36,38,84,134.99,2.00,1,132.29,132.29,BDT,110.000000,14551.90,4.10,Kept
3928,APPL-00009825,20230103,270,437,11,64,686.01,0.00,1,686.01,686.01,TWD,31.800000,21815.12,4.01,Kept
3929,APPL-00001593,20230103,264,70,20,63,1086.13,0.00,5,1086.13,5430.65,CAD,1.360000,7385.68,4.30,Kept
3930,APPL-00003559,20230103,323,167,39,19,697.90,0.00,2,697.90,1395.80,EUR,0.920000,1284.14,3.80,Kept
3931,APPL-00003718,20230103,1064,176,10,14,7171.68,0.00,1,7171.68,7171.68,HKD,7.820000,56082.54,3.88,Kept
3932,APPL-00005867,20230103,738,282,8,117,1032.04,0.00,1,1032.04,1032.04,MXN,17.150000,17699.49,3.70,Kept
3933,APPL-00002986,20230104,822,137,27,39,898.19,0.00,1,898.19,898.19,EUR,0.920000,826.33,3.92,Kept
3934,APPL-00006698,20230104,27,314,37,112,127.02,5.00,1,120.67,120.67,NOK,10.650000,1285.14,3.20,Kept
3935,APPL-00001190,20230104,171,46,22,28,508.98,0.00,2,508.98,1017.96,EUR,0.920000,936.52,3.20,Kept
3936,APPL-00010508,20230104,46,461,1,133,393.17,0.00,3,393.17,1179.51,TRY,30.500000,35975.06,3.40,Kept
3937,APPL-00002173,20230104,48,104,3,28,382.92,10.00,1,344.63,344.63,CNY,7.240000,2495.12,4.00,Kept
3938,APPL-00001254,20230104,1177,50,38,119,30.59,3.00,2,29.67,59.34,BRL,4.970000,294.92,4.00,Kept
3939,APPL-00000779,20230104,1169,30,21,49,118.72,0.00,1,118.72,118.72,BDT,110.000000,13059.20,3.30,Kept
3940,APPL-00007484,20230105,1150,346,17,91,2390.88,5.00,4,2271.34,9085.36,PLN,3.970000,36068.88,4.03,Kept
3941,APPL-00010104,20230105,45,447,1,91,374.12,0.00,1,374.12,374.12,THB,35.200000,13169.02,3.40,Kept
3942,APPL-00005076,20230105,14,254,5,63,263.59,0.00,2,263.59,527.18,JPY,149.800000,78971.56,5.00,Kept
3943,APPL-00002309,20230105,15,110,30,133,260.11,5.00,1,247.10,247.10,COP,3960.000000,978516.00,3.98,Kept
3944,APPL-00010822,20230105,1050,473,24,98,571.18,3.00,5,554.04,2770.20,GBP,0.790000,2188.46,4.70,Kept
3945,APPL-00009337,20230106,1033,417,27,44,395.44,2.00,3,387.53,1162.59,SEK,10.550000,12265.32,4.70,Kept
3946,APPL-00008086,20230106,1024,371,21,32,429.93,0.00,2,429.93,859.86,RUB,91.500000,78677.19,4.01,Kept
3947,APPL-00010573,20230106,674,464,39,25,963.77,0.00,2,963.77,1927.54,AED,3.670000,7074.07,4.60,Kept
3948,APPL-00007952,20230106,389,366,39,79,891.31,3.00,5,864.57,4322.85,RUB,91.500000,395540.78,3.60,Kept
3949,APPL-00002608,20230106,572,122,28,67,904.32,7.00,7,841.02,5887.14,DKK,6.900000,40621.27,3.80,Kept
3950,APPL-00002016,20230106,32,90,36,49,242.12,10.00,2,217.91,435.82,CNY,7.240000,3155.34,4.80,Kept
3951,APPL-00002961,20230106,1114,136,12,14,1329.85,7.00,3,1236.76,3710.28,EUR,0.920000,3413.46,4.01,Kept
3952,APPL-00009960,20230107,1129,442,9,98,2058.44,10.00,1,1852.60,1852.60,TWD,31.800000,58912.68,4.80,Kept
3953,APPL-00005290,20230107,1126,262,14,28,2080.38,15.00,3,1768.32,5304.96,KES,129.000000,684339.84,4.30,Kept
3954,APPL-00007140,20230107,1125,333,19,77,1879.37,5.00,1,1785.40,1785.40,PHP,56.500000,100875.10,3.90,Kept
3955,APPL-00005713,20230107,1120,276,1,105,2104.74,0.00,1,2104.74,2104.74,MXN,17.150000,36096.29,4.09,Kept
3956,APPL-00009535,20230107,1155,422,7,63,2623.29,0.00,1,2623.29,2623.29,SEK,10.550000,27675.71,4.03,Kept
3957,APPL-00003312,20230107,1146,152,23,98,2611.44,0.00,2,2611.44,5222.88,EUR,0.920000,4805.05,4.00,Kept
3958,APPL-00011402,20230107,26,516,12,70,127.91,0.00,4,127.91,511.64,VND,24500.000000,12535180.00,3.60,Kept
3959,APPL-00009016,20230107,6,399,26,98,172.01,2.00,2,168.57,337.14,KRW,1328.000000,447721.92,3.96,Kept
3960,APPL-00007056,20230107,63,330,24,42,320.45,0.00,1,320.45,320.45,PKR,279.000000,89405.55,3.50,Kept
3961,APPL-00010352,20230107,626,455,28,97,919.43,3.00,2,891.85,1783.70,TRY,30.500000,54402.85,4.06,Kept
3962,APPL-00000045,20230107,317,2,19,53,672.20,0.00,3,672.20,2016.60,ARS,907.000000,1829056.20,4.50,Kept
3963,APPL-00000169,20230107,280,6,4,137,681.23,0.00,1,681.23,681.23,ARS,907.000000,617875.61,4.01,Kept
3964,APPL-00003522,20230108,625,165,28,12,882.30,0.00,4,882.30,3529.20,EUR,0.920000,3246.86,3.10,Kept
3965,APPL-00005077,20230108,428,254,42,32,949.84,10.00,3,854.86,2564.58,JPY,149.800000,384174.08,3.90,Kept
3966,APPL-00011348,20230108,663,514,19,41,904.26,15.00,2,768.62,1537.24,VND,24500.000000,37662380.00,4.70,Kept
3967,APPL-00005763,20230108,678,279,27,85,928.89,2.00,3,910.31,2730.93,MXN,17.150000,46835.45,3.20,Kept
3968,APPL-00002665,20230108,749,124,4,104,802.15,0.00,1,802.15,802.15,DKK,6.900000,5534.84,4.70,Kept
3969,APPL-00009826,20230108,814,437,33,113,845.29,7.00,1,786.12,786.12,TWD,31.800000,24998.62,3.70,Kept
3970,APPL-00009148,20230108,67,406,1,42,102.89,5.00,1,97.75,97.75,EUR,0.920000,89.93,4.90,Kept
3971,APPL-00000847,20230108,4,32,2,112,132.00,10.00,2,118.80,237.60,BDT,110.000000,26136.00,4.14,Kept
3972,APPL-00003523,20230108,1,165,42,56,119.32,0.00,1,119.32,119.32,EUR,0.920000,109.77,4.14,Kept
3973,APPL-00003348,20230108,10,154,17,105,564.65,0.00,1,564.65,564.65,EUR,0.920000,519.48,3.50,Kept
3974,APPL-00009183,20230108,11,408,38,63,544.46,7.00,3,506.35,1519.05,EUR,0.920000,1397.53,3.70,Kept
3975,APPL-00001017,20230108,25,38,6,21,136.01,10.00,3,122.41,367.23,EUR,0.920000,337.85,4.00,Kept
3976,APPL-00008585,20230108,32,383,15,63,256.43,0.00,1,256.43,256.43,ZAR,18.900000,4846.53,4.01,Kept
3977,APPL-00007363,20230108,1171,342,37,21,41.30,15.00,1,35.10,35.10,PLN,3.970000,139.35,3.20,Returned
3978,APPL-00009512,20230108,1170,425,12,42,126.09,2.00,2,123.57,247.14,SEK,10.550000,2607.33,3.90,Kept
3979,APPL-00004516,20230109,1173,223,31,126,40.02,15.00,1,34.02,34.02,EUR,0.920000,31.30,5.00,Returned
3980,APPL-00006561,20230109,1161,308,29,63,98.52,0.00,2,98.52,197.04,NGN,1550.000000,305412.00,4.40,Kept
3981,APPL-00007398,20230109,1111,343,18,105,1341.30,0.00,4,1341.30,5365.20,PLN,3.970000,21299.84,3.00,Kept
3982,APPL-00008688,20230109,31,387,24,14,248.24,2.00,1,243.28,243.28,ZAR,18.900000,4597.99,3.40,Kept
3983,APPL-00008984,20230109,25,398,29,42,135.49,2.00,2,132.78,265.56,KRW,1328.000000,352663.68,3.00,Returned
3984,APPL-00004791,20230109,190,238,7,49,495.63,2.00,1,485.72,485.72,EUR,0.920000,446.86,4.20,Kept
3985,APPL-00010953,20230109,817,481,41,25,882.62,0.00,3,882.62,2647.86,GBP,0.790000,2091.81,3.40,Kept
3986,APPL-00006132,20230109,765,292,21,55,831.68,0.00,1,831.68,831.68,EUR,0.920000,765.15,3.50,Kept
3987,APPL-00003691,20230110,855,175,17,68,956.58,2.00,7,937.45,6562.15,HKD,7.820000,51316.01,4.00,Returned
3988,APPL-00002962,20230110,483,136,34,114,1153.37,0.00,1,1153.37,1153.37,EUR,0.920000,1061.10,3.93,Kept
3989,APPL-00002466,20230110,601,116,11,76,904.44,0.00,2,904.44,1808.88,DKK,6.900000,12481.27,4.80,Kept
3990,APPL-00005507,20230110,312,269,34,31,691.42,0.00,4,691.42,2765.68,MYR,4.710000,13026.35,4.70,Kept
3991,APPL-00006346,20230110,189,299,34,63,526.66,3.00,2,510.86,1021.72,NZD,1.630000,1665.40,4.02,Kept
3992,APPL-00009306,20230110,67,416,6,28,95.97,0.00,2,95.97,191.94,SEK,10.550000,2024.97,4.70,Kept
3993,APPL-00000680,20230110,45,26,4,49,422.38,0.00,1,422.38,422.38,EUR,0.920000,388.59,4.30,Kept
3994,APPL-00002434,20230110,56,115,7,91,828.30,0.00,2,828.30,1656.60,DKK,6.900000,11430.54,4.30,Kept
3995,APPL-00004224,20230110,32,211,10,105,255.01,0.00,3,255.01,765.03,IDR,15700.000000,12010971.00,4.01,Kept
3996,APPL-00009726,20230110,8,433,15,140,173.65,0.00,1,173.65,173.65,CHF,0.880000,152.81,3.96,Kept
3997,APPL-00004538,20230110,1122,224,1,105,2101.07,5.00,1,1996.02,1996.02,EUR,0.920000,1836.34,3.90,Kept
3998,APPL-00003668,20230110,1159,173,19,7,98.10,3.00,1,95.16,95.16,EUR,0.920000,87.55,3.20,Kept
3999,APPL-00011349,20230110,1178,514,34,28,27.03,2.00,4,26.49,105.96,VND,24500.000000,2596020.00,4.60,Kept
4000,APPL-00003250,20230111,1157,149,4,140,2551.63,0.00,1,2551.63,2551.63,EUR,0.920000,2347.50,4.03,Kept
4001,APPL-00001081,20230111,1150,41,6,28,2653.25,0.00,1,2653.25,2653.25,EUR,0.920000,2440.99,3.30,Kept
4002,APPL-00003612,20230111,1142,170,30,21,2617.97,0.00,4,2617.97,10471.88,EUR,0.920000,9634.13,3.30,Kept
4003,APPL-00009017,20230111,1124,399,31,63,1959.33,3.00,1,1900.55,1900.55,KRW,1328.000000,2523930.40,3.90,Exchanged
4004,APPL-00005163,20230111,1163,258,2,63,81.75,0.00,2,81.75,163.50,KES,129.000000,21091.50,4.30,Kept
4005,APPL-00004717,20230111,6,234,1,14,161.27,2.00,8,158.04,1264.32,EUR,0.920000,1163.17,3.20,Exchanged
4006,APPL-00002174,20230111,31,104,32,140,240.18,0.00,4,240.18,960.72,CNY,7.240000,6955.61,4.90,Returned
4007,APPL-00010690,20230111,40,468,14,35,313.64,2.00,1,307.37,307.37,AED,3.670000,1128.05,3.70,Kept
4008,APPL-00004485,20230111,363,222,39,46,602.20,3.00,2,584.13,1168.26,EUR,0.920000,1074.80,4.30,Returned
4009,APPL-00002158,20230112,410,103,41,10,960.54,0.00,1,960.54,960.54,CNY,7.240000,6954.31,4.12,Kept
4010,APPL-00009560,20230112,288,426,2,109,706.60,0.00,1,706.60,706.60,CHF,0.880000,621.81,3.40,Kept
4011,APPL-00000722,20230112,553,28,17,76,831.48,0.00,1,831.48,831.48,EUR,0.920000,764.96,3.80,Kept
4012,APPL-00009704,20230112,476,432,26,121,1124.05,0.00,2,1124.05,2248.10,CHF,0.880000,1978.33,3.93,Kept
4013,APPL-00009307,20230112,430,416,8,43,887.82,0.00,2,887.82,1775.64,SEK,10.550000,18733.00,4.80,Kept
4014,APPL-00001554,20230112,440,68,30,92,841.69,0.00,1,841.69,841.69,CAD,1.360000,1144.70,4.12,Kept
4015,APPL-00001490,20230112,868,64,38,55,939.45,0.00,2,939.45,1878.90,CAD,1.360000,2555.30,3.97,Kept
4016,APPL-00000811,20230112,972,31,8,62,1239.04,15.00,1,1053.18,1053.18,BDT,110.000000,115849.80,3.60,Kept
4017,APPL-00009513,20230112,1064,425,38,21,6700.51,5.00,1,6365.48,6365.48,SEK,10.550000,67155.81,3.40,Kept
4018,APPL-00005764,20230112,1080,279,9,35,1079.25,0.00,2,1079.25,2158.50,MXN,17.150000,37018.27,4.00,Kept
4019,APPL-00010271,20230112,1067,452,2,28,7341.86,0.00,1,7341.86,7341.86,THB,35.200000,258433.47,3.88,Kept
4020,APPL-00010423,20230112,37,458,4,7,275.44,0.00,5,275.44,1377.20,TRY,30.500000,42004.60,3.50,Kept
4021,APPL-00007160,20230112,32,334,17,14,265.78,10.00,1,239.20,239.20,PHP,56.500000,13514.80,3.60,Kept
4022,APPL-00002190,20230112,46,105,11,140,416.97,15.00,2,354.42,708.84,COP,3960.000000,2807006.40,3.50,Kept
4023,APPL-00005360,20230112,66,264,30,126,99.12,0.00,1,99.12,99.12,KES,129.000000,12786.48,4.14,Kept
4024,APPL-00002029,20230113,1083,91,24,14,1131.43,0.00,2,1131.43,2262.86,CNY,7.240000,16383.11,3.70,Kept
4025,APPL-00011325,20230113,1020,513,33,73,441.79,7.00,1,410.86,410.86,VND,24500.000000,10066070.00,4.30,Kept
4026,APPL-00008433,20230113,769,382,26,92,797.70,0.00,2,797.70,1595.40,SGD,1.340000,2137.84,4.20,Kept
4027,APPL-00011157,20230113,375,498,33,20,568.20,2.00,1,556.84,556.84,USD,1.000000,556.84,4.04,Kept
4028,APPL-00004883,20230114,285,243,35,23,710.12,3.00,2,688.82,1377.64,JPY,149.800000,206370.47,3.50,Kept
4029,APPL-00010481,20230114,599,460,23,55,964.99,0.00,1,964.99,964.99,TRY,30.500000,29432.19,3.99,Kept
4030,APPL-00002666,20230114,1040,124,14,35,598.45,0.00,2,598.45,1196.90,DKK,6.900000,8258.61,3.98,Kept
